"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 11, 2021","0.99970","1.00034","1.00228","0.99939","88.78K","-0.06%"
"Jun 10, 2021","1.00034","1.00007","1.00135","0.99882","349.70K","0.03%"
"Jun 09, 2021","1.00007","1.00090","1.00287","0.99829","1.47M","-0.08%"
"Jun 08, 2021","1.00090","0.99901","1.00404","0.99846","579.44K","0.19%"
"Jun 07, 2021","0.99901","1.00103","1.00280","0.99876","208.74K","-0.20%"
"Jun 06, 2021","1.00103","1.00120","1.00208","1.00023","115.09K","-0.02%"
"Jun 05, 2021","1.00120","1.00087","1.00158","0.99963","65.02K","0.03%"
"Jun 04, 2021","1.00087","1.00044","1.00120","0.99914","259.69K","0.04%"
"Jun 03, 2021","1.00044","1.00081","1.00198","0.99970","298.68K","-0.04%"
"Jun 02, 2021","1.00081","1.00110","1.00195","1.00014","313.20K","-0.03%"
"Jun 01, 2021","1.00110","1.00079","1.00142","0.99916","115.69K","0.03%"
"May 31, 2021","1.00079","0.99929","1.00116","0.99846","74.49K","0.15%"
"May 30, 2021","0.99929","0.99925","1.00060","0.99801","254.72K","0.00%"
"May 29, 2021","0.99925","1.00066","1.00703","0.99910","233.82K","-0.14%"
"May 28, 2021","1.00066","1.00000","1.00263","0.99974","509.01K","0.06%"
"May 27, 2021","1.00008","1.00120","1.00167","0.99963","111.82K","-0.11%"
"May 26, 2021","1.00120","1.00055","1.00158","0.99512","757.75K","0.06%"
"May 25, 2021","1.00055","1.00015","1.00148","0.99897","413.35K","0.04%"
"May 24, 2021","1.00015","1.00176","1.00310","0.99910","552.28K","-0.16%"
"May 23, 2021","1.00176","1.00259","1.01806","1.00089","2.84M","-0.08%"
"May 22, 2021","1.00259","1.00255","1.00522","1.00074","971.63K","0.00%"
"May 21, 2021","1.00255","1.00008","1.00481","0.99782","650.93K","0.25%"
"May 20, 2021","1.00008","0.99944","1.00404","0.98886","1.27M","0.07%"
"May 19, 2021","0.99943","1.00072","1.01727","0.99324","3.54M","-0.13%"
"May 18, 2021","1.00072","0.99902","1.00261","0.99777","1.10M","0.17%"
"May 17, 2021","0.99902","1.00332","1.00884","0.99622","1.21M","-0.43%"
"May 16, 2021","1.00332","1.00068","1.01976","0.99981","1.24M","0.26%"
"May 15, 2021","1.00068","1.00057","1.00169","0.99944","304.30K","0.01%"
"May 14, 2021","1.00057","1.00080","1.00183","0.99722","883.06K","-0.02%"
"May 13, 2021","1.00080","1.00258","1.00290","0.99830","2.51M","-0.18%"
"May 12, 2021","1.00258","0.99960","1.00258","0.99868","1.17M","0.30%"
"May 11, 2021","0.99960","0.99970","1.00254","0.99827","346.33K","-0.01%"
"May 10, 2021","0.99970","1.00041","1.01488","0.99806","805.57K","-0.07%"
"May 09, 2021","1.00041","0.99976","1.00109","0.99822","655.18K","0.07%"
"May 08, 2021","0.99976","1.00037","1.00109","0.99882","535.87K","-0.06%"
"May 07, 2021","1.00037","1.00040","1.00569","0.99906","292.07K","-0.00%"
"May 06, 2021","1.00040","1.00099","1.00417","0.99905","416.73K","-0.06%"
"May 05, 2021","1.00099","1.00035","1.00414","0.99981","959.59K","0.00%"
"May 04, 2021","1.00099","1.00056","1.00274","0.99905","919.34K","0.04%"
"May 03, 2021","1.00056","1.00054","1.00468","0.99993","218.47K","0.00%"
"May 02, 2021","1.00054","0.99819","1.00388","0.99812","465.28K","0.24%"
"May 01, 2021","0.99819","0.99834","0.99975","0.99742","153.65K","-0.01%"
"Apr 30, 2021","0.99834","0.99937","1.00229","0.99692","144.04K","-0.10%"
"Apr 29, 2021","0.99937","0.99973","1.00116","0.99856","177.01K","-0.04%"
"Apr 28, 2021","0.99973","1.00005","1.00381","0.99629","468.92K","-0.03%"
"Apr 27, 2021","1.00005","1.00164","1.00381","0.99727","327.08K","-0.16%"
"Apr 26, 2021","1.00164","1.00038","1.00205","0.99888","266.85K","0.13%"
"Apr 25, 2021","1.00038","1.00002","1.00648","0.99899","513.29K","0.04%"
"Apr 24, 2021","1.00002","0.99938","1.00193","0.99846","108.43K","0.07%"
"Apr 23, 2021","0.99937","0.99974","1.00192","0.99833","1.13M","-0.03%"
"Apr 22, 2021","0.99966","0.99929","1.00138","0.99772","520.63K","0.04%"
"Apr 21, 2021","0.99929","0.99894","1.00213","0.99524","246.86K","0.04%"
"Apr 20, 2021","0.99894","0.99784","1.00145","0.99775","586.68K","0.11%"
"Apr 19, 2021","0.99784","0.99875","0.99962","0.99752","265.09K","-0.09%"
"Apr 18, 2021","0.99875","0.99800","1.00600","0.99562","917.92K","0.08%"
"Apr 17, 2021","0.99800","0.99721","1.00611","0.99438","157.48K","0.08%"
"Apr 16, 2021","0.99721","1.00039","1.00084","0.99666","255.42K","-0.32%"
"Apr 15, 2021","1.00039","0.99921","1.00174","0.99615","396.46K","0.10%"
"Apr 14, 2021","0.99939","0.99872","1.00344","0.99814","488.45K","0.07%"
"Apr 13, 2021","0.99872","0.99999","1.00424","0.99520","559.80K","-0.13%"
"Apr 12, 2021","0.99999","1.00104","1.00244","0.99932","227.26K","-0.12%"
"Apr 11, 2021","1.00118","1.00157","1.00358","0.99915","147.20K","-0.04%"
"Apr 10, 2021","1.00157","1.00106","1.00299","1.00010","298.52K","0.05%"
"Apr 09, 2021","1.00106","0.99999","1.00242","0.99919","277.73K","0.11%"
"Apr 08, 2021","0.99999","0.99962","1.00114","0.99791","227.81K","0.04%"
"Apr 07, 2021","0.99962","0.99873","1.00085","0.99733","235.81K","0.09%"
"Apr 06, 2021","0.99873","1.00063","1.00110","0.99582","576.06K","-0.19%"
"Apr 05, 2021","1.00063","0.99854","1.00236","0.99670","305.18K","0.22%"
"Apr 04, 2021","0.99849","0.99759","0.99970","0.99691","57.30K","0.09%"
"Apr 03, 2021","0.99759","0.99940","1.00128","0.99651","138.48K","-0.18%"
"Apr 02, 2021","0.99940","1.00046","1.00345","0.99692","121.12K","-0.11%"
"Apr 01, 2021","1.00046","0.99908","1.00146","0.99697","108.46K","0.14%"
"Mar 31, 2021","0.99911","1.00113","1.00326","0.99852","239.73K","-0.20%"
"Mar 30, 2021","1.00113","1.00145","1.00618","1.00000","254.07K","-0.03%"
"Mar 29, 2021","1.00145","1.00075","1.00223","0.99958","161.19K","0.07%"
"Mar 28, 2021","1.00075","1.00129","1.00202","0.99688","50.05K","-0.05%"
"Mar 27, 2021","1.00129","0.99960","1.00196","0.99861","83.10K","0.17%"
"Mar 26, 2021","0.99960","1.00130","1.00130","0.99853","128.44K","-0.17%"
"Mar 25, 2021","1.00130","1.00181","1.00319","0.95790","270.92K","-0.05%"
"Mar 24, 2021","1.00181","1.00142","1.00286","1.00008","164.39K","0.04%"
"Mar 23, 2021","1.00142","0.99820","1.00251","0.99736","154.63K","0.32%"
"Mar 22, 2021","0.99820","1.00029","1.00228","0.99726","123.68K","-0.21%"
"Mar 21, 2021","1.00029","1.00025","1.00275","0.99874","400.04K","0.01%"
"Mar 20, 2021","1.00023","1.00034","1.00258","0.99980","545.41K","-0.01%"
"Mar 19, 2021","1.00034","1.00136","1.00190","0.99995","385.78K","-0.10%"
"Mar 18, 2021","1.00136","1.00003","1.00259","0.99961","142.51K","0.13%"
"Mar 17, 2021","1.00003","1.00154","1.00181","0.99802","290.63K","-0.15%"
"Mar 16, 2021","1.00154","1.00290","1.01005","0.99899","334.05K","-0.14%"
"Mar 15, 2021","1.00290","1.00143","1.00377","1.00005","386.11K","0.15%"
"Mar 14, 2021","1.00143","1.00169","1.00242","1.00063","101.95K","-0.03%"
"Mar 13, 2021","1.00169","1.00039","1.00693","0.99977","442.05K","0.13%"
"Mar 12, 2021","1.00039","1.00151","1.00308","0.99959","126.37K","-0.11%"
"Mar 11, 2021","1.00153","1.00144","1.00243","1.00077","289.73K","0.01%"
"Mar 10, 2021","1.00144","1.00057","1.00231","0.99931","719.52K","0.09%"
"Mar 09, 2021","1.00057","1.00068","1.00237","1.00023","129.48K","-0.01%"
"Mar 08, 2021","1.00068","0.99993","1.00152","0.99896","151.09K","0.08%"
"Mar 07, 2021","0.99993","1.00058","1.00099","0.99911","112.63K","-0.07%"
